movieId,Date,Time
1136,2016-03-13,20:38:18
1136,2016-03-13,20:38:16
1136,2006-01-14,01:42:29
1136,2006-01-14,01:42:29
1147,2006-01-14,01:11:33
1147,2006-01-14,01:11:33
1148,2006-01-15,23:35:33
1171,2006-01-13,19:48:58
1177,2006-01-13,22:27:08
1178,2006-01-17,18:06:09
1178,2006-01-17,18:06:09
1179,2006-01-26,20:21:23
1183,2006-01-16,01:15:03
1185,2006-01-14,01:10:55
1187,2006-01-14,02:50:53
1188,2006-01-14,01:37:29
1188,2006-01-14,01:37:29
1189,2006-01-14,01:12:13
1189,2006-01-14,01:12:13
1193,2016-03-13,04:34:48
1193,2016-03-13,04:34:44
1193,2006-01-24,21:26:25
1196,2006-01-14,01:37:19
1196,2006-01-14,02:17:57
1196,2006-01-14,02:17:55
1196,2010-01-06,16:36:46
1196,2010-01-06,16:36:33
1196,2010-01-06,16:36:32
1196,2010-01-06,16:36:55
1196,2010-01-06,16:36:48
1196,2010-01-06,16:36:37
1196,2010-01-06,16:36:40
1197,2006-01-14,01:43:19
1197,2006-01-14,01:43:19
1198,2016-03-13,20:32:09
1198,2016-03-13,20:37:44
1198,2016-03-13,20:32:12
1198,2016-03-13,20:37:46
1198,2016-03-13,20:37:51
1198,2006-01-20,19:14:56
1198,2006-01-14,02:51:06
1198,2006-01-14,02:51:04
1200,2016-03-13,20:34:18
1200,2016-03-13,20:34:12
1200,2016-03-13,20:34:25
1200,2016-03-13,20:34:05
1200,2016-03-13,20:34:21
1200,2016-03-13,20:34:34
1200,2016-03-13,20:34:29
1200,2016-03-13,20:34:16
1200,2006-01-24,21:23:21
1201,2006-01-24,21:25:12
1203,2006-01-14,02:47:25
1203,2018-05-02,17:54:12
1203,2018-05-02,17:53:30
1203,2018-05-02,17:54:18
1203,2018-05-02,17:53:25
1203,2018-05-02,17:53:32
1203,2018-05-02,17:53:56
1203,2018-05-02,17:53:51
1203,2018-05-02,17:53:27
1204,2006-01-14,02:49:57
1206,2006-01-24,21:24:49
1207,2006-01-13,22:32:22
1207,2006-01-13,22:32:22
1208,2006-01-24,21:23:36
1209,2006-01-24,21:26:16
1210,2006-01-14,02:52:07
1210,2006-01-14,02:52:07
1210,2006-01-14,02:52:07
1212,2006-01-14,01:11:07
1212,2006-03-30,01:51:40
1212,2006-03-30,01:51:40
1213,2006-01-24,21:25:20
1214,2006-01-20,14:10:34
1217,2006-01-14,02:51:17
1219,2016-03-13,20:54:15
1219,2016-03-13,20:54:19
1219,2016-03-13,20:54:12
1219,2016-03-13,20:54:21
1219,2006-01-14,01:43:48
1219,2009-05-17,16:19:13
1219,2009-05-17,16:19:33
1219,2009-05-17,16:19:21
1219,2009-05-17,16:19:25
1220,2006-01-16,01:41:45
1221,2016-04-26,19:35:06
1221,2016-04-26,19:35:03
1221,2006-01-13,19:37:46
1222,2006-01-13,19:49:21
1222,2009-05-16,17:28:45
1223,2006-01-14,02:21:01
1224,2006-01-13,19:49:38
1225,2006-01-13,19:40:47
1225,2006-01-13,19:40:47
1228,2006-01-16,01:44:51
1230,2006-01-14,02:47:52
1231,2006-01-13,19:50:02
1231,2006-01-14,02:51:44
1233,2006-01-24,21:23:55
1234,2006-01-17,18:03:18
1235,2006-01-14,02:49:21
1237,2006-01-16,01:30:08
1237,2006-01-16,01:30:08
1237,2018-05-02,18:42:06
1237,2018-05-02,18:42:16
1237,2018-05-02,18:42:03
1237,2018-05-02,18:42:24
1237,2018-05-02,18:42:18
1240,2016-03-13,20:35:08
1240,2016-03-13,20:35:13
1240,2016-03-13,20:35:05
1240,2016-03-13,20:35:02
1240,2016-03-13,20:35:22
1240,2016-03-13,20:35:19
1240,2016-03-13,20:35:00
1240,2006-01-15,23:34:48
1242,2006-01-13,19:41:12
1243,2006-01-13,19:50:15
1244,2006-01-26,20:21:44
1245,2006-01-16,01:43:52
1246,2006-02-04,09:52:48
1246,2006-01-13,22:28:54
1247,2006-01-13,19:38:04
1249,2006-01-24,21:24:59
1250,2006-01-14,02:48:11
1252,2006-01-17,18:04:40
1253,2006-01-14,02:48:30
1254,2006-01-14,01:44:54
1257,2006-01-16,01:41:38
1258,2016-03-13,04:29:04
1258,2016-03-13,04:29:07
1258,2016-03-13,04:29:12
1258,2016-03-13,04:29:00
1258,2016-03-13,04:29:14
1258,2016-03-13,04:29:02
1258,2016-03-13,04:28:58
1258,2016-03-13,04:29:21
1258,2006-01-13,19:50:24
1259,2006-01-13,19:50:38
1260,2006-01-14,02:50:17
1260,2018-05-02,18:27:29
1260,2018-05-02,18:27:41
1260,2018-05-02,18:27:47
1260,2018-05-02,18:27:45
1260,2018-05-02,18:27:34
1260,2018-05-02,18:27:50
1262,2006-01-14,02:49:11
1263,2006-01-16,01:42:04
1266,2006-01-23,15:54:26
1267,2006-01-14,02:50:27
1267,2006-01-14,02:50:27
1269,2006-01-24,21:23:48
1270,2006-01-14,01:40:32
1272,2006-01-13,19:49:55
1274,2009-06-12,06:25:31
1274,2009-06-12,06:25:29
1274,2009-06-12,06:25:44
1276,2006-01-17,18:02:10
1277,2006-01-14,01:24:19
1278,2006-01-23,15:54:35
1280,2006-01-14,01:11:27
1281,2006-01-14,02:49:04
1282,2006-01-16,01:42:32
1283,2006-01-26,20:21:35
1284,2006-01-26,20:19:34
1285,2006-01-15,23:34:22
1288,2009-02-16,13:14:28
1288,2006-01-15,23:35:05
1288,2006-01-15,23:35:05
1288,2006-01-15,23:35:05
1291,2006-01-14,02:49:42
1291,2006-01-14,02:49:42
1292,2006-01-14,02:47:58
1293,2006-01-13,22:33:07
1296,2006-01-13,22:34:39
1299,2006-01-24,21:25:33
1299,2006-01-24,21:25:33
1301,2006-01-26,20:21:10
1301,2006-01-26,20:21:10
1302,2006-01-24,21:25:03
1303,2006-01-23,15:55:36
1304,2006-01-24,21:24:14
1307,2006-01-14,01:38:06
1333,2006-01-14,01:40:41
1343,2016-03-13,05:17:37
1343,2016-03-13,05:17:24
1343,2016-03-13,05:17:32
1343,2016-03-13,05:17:34
1343,2006-01-13,19:41:01
1344,2006-01-14,01:40:56
1345,2006-01-20,19:17:29
1345,2006-01-20,19:17:29
1345,2006-01-20,19:17:29
1348,2006-01-16,01:29:32
1350,2006-01-15,23:38:09
1353,2006-01-14,01:42:18
1354,2006-01-14,01:40:50
1356,2006-01-14,01:37:13
1357,2007-04-16,23:16:33
1358,2006-01-14,01:44:10
1361,2006-01-14,01:10:59
1363,2006-01-16,01:29:46
1366,2006-01-13,22:32:52
1367,2006-01-16,01:14:23
1367,2006-01-16,01:14:23
1372,2006-01-14,01:44:24
1374,2006-01-23,15:57:50
1376,2006-01-15,23:38:40
1377,2006-01-16,01:14:49
1380,2006-01-15,23:37:05
1381,2006-01-16,01:15:54
1387,2006-01-14,01:41:53
1389,2006-01-16,01:12:06
1393,2006-01-14,02:24:49
1394,2006-01-13,19:43:35
1396,2006-01-23,15:57:33
1398,2006-01-16,01:29:09
1407,2006-01-23,15:56:54
1407,2006-01-23,15:56:54
1408,2006-01-15,23:37:44
1408,2006-01-15,23:37:44
1411,2006-01-13,22:33:17
1413,2006-01-14,02:27:23
1416,2006-01-16,01:15:17
1423,2006-01-14,01:28:05
1423,2006-01-14,01:28:05
1441,2006-01-16,01:41:34
1441,2007-08-08,16:00:56
1446,2006-01-14,01:24:14
1449,2006-01-15,23:38:49
1466,2006-01-13,22:32:57
1474,2006-01-16,01:16:31
1485,2006-01-16,01:43:22
1496,2006-01-13,22:32:40
1500,2006-01-15,23:37:21
1500,2006-01-15,23:37:21
1513,2006-01-16,01:45:29
1537,2006-01-15,23:38:28
1542,2006-01-14,01:27:28
1544,2006-01-16,01:09:41
1545,2006-01-23,15:56:47
1569,2014-12-28,22:23:33
1569,2014-12-28,22:23:39
1569,2006-01-23,15:56:15
1573,2006-01-14,02:24:12
1580,2006-01-14,02:25:19
1586,2006-01-16,01:15:38
1608,2006-01-16,01:41:21
1610,2006-01-13,22:33:27
1617,2006-01-13,22:27:22
1625,2016-03-13,05:00:52
1625,2016-03-13,05:00:49
1625,2016-03-13,05:00:55
1625,2016-03-13,05:00:47
1625,2016-03-13,05:00:58
1625,2016-03-13,05:00:44
1625,2006-01-23,15:55:17
1625,2015-02-17,02:55:01
1635,2006-01-13,22:33:32
1643,2006-01-16,01:44:09
1643,2006-01-16,01:44:09
1645,2006-01-16,01:14:55
1650,2006-01-23,15:58:03
1653,2006-01-14,02:24:20
1653,2018-05-02,18:51:56
1653,2018-05-02,18:51:58
1663,2006-01-16,01:45:49
1672,2006-01-14,01:29:14
1674,2006-01-17,18:04:01
1680,2006-01-23,15:57:26
1682,2006-01-14,02:26:57
1683,2006-01-13,19:44:05
1704,2016-03-13,04:56:11
1704,2018-05-02,18:55:26
1704,2018-05-02,18:55:23
1711,2006-01-16,01:16:47
1717,2006-01-23,15:57:13
1717,2006-01-23,15:57:04
1717,2006-01-23,15:57:04
1719,2006-02-13,13:49:33
1719,2006-02-13,13:49:33
1721,2006-01-23,15:57:59
1721,2015-02-17,02:58:42
1726,2016-09-21,18:41:57
1726,2016-09-21,18:42:00
1732,2006-01-26,20:17:41
1732,2017-06-26,05:51:01
1732,2017-06-26,05:51:11
1732,2017-06-26,05:51:44
1732,2017-06-26,05:50:56
1732,2017-06-26,05:51:08
1732,2017-06-26,05:51:32
1732,2017-06-26,05:51:20
1732,2017-06-26,05:51:00
1732,2017-06-26,05:50:58
1732,2017-06-26,05:51:43
1732,2017-06-26,05:51:26
1732,2017-06-26,05:51:31
1732,2017-06-26,05:51:04
1732,2017-06-26,05:51:23
1732,2017-06-26,05:51:36
1732,2017-06-26,05:51:41
1732,2017-06-26,05:51:09
1732,2017-06-26,05:51:18
1732,2017-06-26,05:51:34
1732,2017-06-26,05:51:39
1732,2017-06-26,05:51:21
1732,2017-06-26,05:51:28
1732,2017-06-26,05:51:13
1732,2017-06-26,05:51:15
1732,2017-06-26,05:51:03
1732,2017-06-26,05:51:48
1732,2017-06-26,05:51:46
1732,2017-06-26,05:51:25
1732,2017-06-26,05:51:06
1732,2017-06-26,05:51:16
1732,2017-06-26,05:51:37
1735,2006-01-16,01:16:03
1748,2006-01-23,15:54:59
1777,2006-01-14,02:27:10
1779,2007-08-08,16:01:34
1797,2006-01-14,01:26:11
1801,2007-08-08,16:01:57
1810,2006-01-16,01:29:54
1834,2006-01-23,15:57:41
1836,2006-01-13,19:10:44
1893,2006-01-14,01:11:45
1900,2006-01-14,01:24:49
1902,2006-01-23,15:55:06
1909,2006-01-14,02:27:47
1912,2006-01-23,15:56:35
1913,2006-01-13,22:34:14
1916,2018-05-02,17:42:13
1916,2018-05-02,17:42:41
1916,2018-05-02,17:42:15
1916,2018-05-02,17:42:10
1916,2018-05-02,17:42:52
1917,2006-01-16,01:11:02
1921,2016-03-13,20:55:16
1921,2016-03-13,20:54:37
1921,2016-03-13,20:55:18
1921,2016-03-13,20:55:21
1921,2006-01-23,15:56:37
1921,2018-05-02,18:55:02
1921,2018-05-02,18:54:33
1921,2018-05-02,18:54:46
1921,2018-05-02,18:54:49
1921,2018-05-02,18:54:35
1921,2018-05-02,18:54:31
1921,2018-05-02,18:54:53
1921,2018-05-02,18:54:55
1921,2018-05-02,18:54:37
1921,2018-05-02,18:54:41
1921,2018-05-02,18:54:45
1921,2018-05-02,18:54:43
1923,2009-02-16,13:09:15
1923,2016-03-13,05:21:43
1923,2016-03-13,05:21:46
1923,2016-03-13,05:21:51
1931,2006-01-23,15:56:11
1938,2006-01-20,14:10:11
1940,2006-01-15,23:36:59
1940,2006-01-15,23:36:59
1942,2006-01-14,01:10:47
1942,2006-01-14,01:10:47
1942,2006-01-14,01:10:47
1945,2006-01-13,22:34:04
1945,2006-01-13,22:34:04
1947,2006-01-14,01:37:54
1948,2007-04-25,14:50:49
1950,2006-01-17,18:02:22
1951,2006-01-13,22:33:54
1952,2006-01-23,15:55:55
1953,2006-01-15,23:36:39
1953,2006-01-15,23:36:39
1954,2006-01-13,22:34:31
1954,2006-01-13,22:34:31
1955,2006-01-13,19:43:17
1957,2006-01-13,19:37:49
1957,2006-01-13,19:37:49
1959,2006-01-23,15:58:43
1959,2006-01-23,15:58:43
1960,2006-01-15,23:37:26
1961,2006-01-13,22:34:23
1962,2006-01-15,23:36:26
1975,2006-01-16,01:15:29
1976,2006-01-16,01:06:51
1977,2006-01-16,01:11:48
1978,2006-01-16,01:06:45
1979,2006-01-16,01:07:05
1983,2006-01-16,01:16:15
1984,2006-01-16,01:16:20
1994,2006-01-23,15:56:44
1995,2006-01-16,01:17:08
1996,2006-01-16,01:10:25
1997,2006-01-15,23:36:31
2006,2006-01-23,15:55:45
2006,2006-01-23,15:55:45
2011,2006-01-16,01:14:44
2019,2006-01-15,23:38:32
2020,2006-01-15,23:36:16
2022,2006-01-14,01:27:55
2022,2006-03-30,01:51:09
2023,2018-05-06,19:58:48
2023,2018-05-06,19:59:28
2023,2018-05-06,19:59:12
2023,2018-05-06,19:59:12
2023,2018-05-06,19:58:53
2028,2006-01-13,19:35:52
2054,2006-01-23,16:00:13
2058,2006-01-23,16:01:56
2059,2006-01-16,01:16:54
2064,2006-01-23,16:02:36
2064,2006-01-23,16:02:36
2065,2006-01-14,01:27:37
2066,2006-01-23,16:02:13
2070,2006-01-13,22:37:01
2071,2006-01-14,01:00:42
2071,2006-01-14,01:00:42
2076,2006-01-16,13:40:51
2076,2006-01-16,13:40:51
2078,2006-01-23,16:00:23
2080,2006-01-23,16:01:26
2085,2006-01-13,22:36:21
2097,2006-01-29,18:30:51
2097,2006-01-29,18:30:51
2100,2006-01-13,22:36:48
2108,2006-01-23,16:01:21
2114,2006-01-13,22:36:29
2115,2006-01-20,19:15:19
2116,2006-01-16,01:20:27
2116,2007-08-08,16:02:24
2118,2006-01-13,22:35:28
2121,2006-01-16,01:19:15
2122,2006-01-16,01:08:16
2124,2018-05-06,20:00:47
2124,2018-05-06,20:01:07
2124,2018-05-06,20:00:59
2124,2018-05-06,20:00:55
2124,2018-05-06,20:00:49
2124,2018-05-06,20:00:46
2138,2018-05-02,17:56:00
2138,2018-05-02,17:55:52
2139,2006-01-17,18:06:24
2145,2006-01-23,16:02:28
2145,2006-01-23,16:02:28
2146,2008-12-13,04:36:35
2160,2016-03-13,04:28:20
2160,2016-03-13,04:28:37
2160,2016-03-13,04:28:18
2160,2016-03-13,04:28:15
2160,2016-03-13,04:28:28
2160,2006-01-23,16:02:39
2167,2006-01-16,01:18:40
2171,2006-01-14,01:36:13
2171,2006-01-14,01:36:13
2171,2006-01-14,01:36:13
2186,2006-01-14,02:26:44
2187,2006-02-20,20:30:28
2194,2006-01-23,16:03:38
2194,2006-01-23,16:03:38
2202,2006-01-14,02:25:13
2203,2006-01-23,16:02:53
2206,2006-01-14,02:26:50
2208,2006-01-14,20:40:42
2243,2006-01-14,02:23:00
2247,2006-01-16,01:20:32
2248,2006-01-14,01:36:53
2248,2006-01-14,01:36:53
2249,2006-01-16,01:20:45
2268,2006-01-13,22:36:01
2268,2006-01-13,22:36:01
2291,2006-01-14,02:23:57
2295,2006-01-14,01:34:21
2296,2016-03-13,05:25:04
2300,2006-01-14,02:26:02
2302,2006-01-16,01:20:39
2310,2006-01-23,16:01:35
2312,2006-01-16,01:28:39
2313,2006-01-14,02:24:02
2324,2006-01-13,19:38:39
2324,2018-05-02,18:29:49
2324,2018-05-02,18:29:51
2324,2018-05-02,18:29:55
2324,2018-05-02,18:30:00
2324,2018-05-02,18:29:53
2324,2018-05-02,18:29:57
2324,2018-05-02,18:29:47
2329,2016-03-13,04:35:29
2329,2006-01-23,15:59:11
2329,2015-02-17,02:50:49
2329,2015-02-17,02:50:59
2329,2015-02-17,02:51:01
2334,2006-01-23,16:02:58
2335,2006-01-16,01:22:40
2336,2006-01-13,22:35:37
2351,2006-01-14,01:28:51
2355,2006-01-13,22:35:11
2357,2006-01-14,02:23:09
2360,2006-01-14,01:17:44
2387,2016-09-20,14:37:05
2387,2016-09-20,14:37:03
2390,2006-01-14,01:26:59
2391,2006-01-23,16:03:05
2393,2009-05-14,05:21:13
2393,2009-05-14,05:21:03
2393,2009-05-14,05:21:04
2394,2006-01-13,22:28:05
2394,2006-01-14,01:36:22
2396,2006-01-13,22:36:40
2410,2006-01-16,01:21:25
2411,2006-01-16,01:10:40
2412,2006-01-16,01:12:44
2420,2006-01-23,16:00:51
2421,2006-01-16,01:20:06
2422,2006-01-16,01:20:11
2423,2006-01-16,01:11:23
2424,2006-01-14,01:38:37
2424,2006-01-14,01:38:37
2431,2006-01-16,01:10:12
2431,2007-08-08,16:01:42
2442,2006-01-14,01:25:03
2463,2006-01-16,01:21:37
2467,2006-02-23,14:02:24
2470,2006-01-16,01:19:08
2471,2006-01-16,01:08:51
2491,2006-01-16,01:21:54
2494,2006-01-13,19:10:26
2494,2006-01-13,19:10:26
2502,2006-01-23,16:02:03
2502,2006-01-23,16:02:09
2505,2016-03-13,20:49:40
2506,2006-01-16,01:21:00
2517,2006-01-16,01:08:25
2529,2006-01-23,16:02:20
2550,2006-01-23,16:00:08
2553,2006-01-23,17:54:53
2554,2006-01-23,17:54:52
2565,2006-01-13,22:27:18
2571,2016-03-13,04:21:52
2571,2016-03-13,04:21:39
2571,2006-01-14,02:16:31
2571,2015-02-17,02:44:58
2571,2015-02-17,02:45:01
2572,2006-01-16,01:28:13
2579,2018-09-16,10:38:27
2579,2018-09-16,10:38:46
2579,2018-09-16,10:38:43
2579,2018-09-16,10:39:35
2579,2018-09-16,10:38:38
2579,2018-09-16,10:38:29
2579,2006-01-23,16:00:56
2581,2006-01-23,16:02:02
2583,2006-01-23,15:59:48
2598,2006-01-16,01:21:10
2600,2006-01-23,15:59:56
2612,2006-01-23,16:01:52
2616,2009-02-16,12:58:18
2628,2006-01-23,16:03:17
2628,2006-01-23,16:03:17
2640,2006-01-23,16:03:20
2641,2006-01-23,16:03:21
2642,2006-01-16,01:13:06
2648,2006-01-14,01:09:26
2660,2006-01-17,18:06:34
2662,2007-08-08,16:02:42
2664,2006-01-23,16:00:17
2677,2006-01-14,01:27:03
2692,2006-01-23,16:02:46
2693,2006-01-23,16:03:27
2694,2009-06-12,06:23:08
2699,2006-01-16,01:07:30
2700,2016-03-13,04:46:30
2700,2016-03-13,04:46:39
2700,2016-03-13,04:46:37
2700,2016-03-13,04:46:42
2700,2016-03-13,04:46:33
2700,2016-03-13,04:46:32
2700,2016-03-13,04:46:47
2700,2016-03-13,04:46:52
2706,2009-06-11,08:00:16
2706,2009-06-11,08:00:21
2706,2009-06-11,08:00:11
2706,2009-06-11,08:00:23
2706,2009-06-11,08:00:27
2706,2009-06-11,08:00:07
2706,2009-06-11,08:00:24
2706,2009-06-11,08:00:02
2710,2006-01-23,15:59:36
2710,2006-01-23,15:59:36
2712,2006-01-23,16:00:03
2716,2006-01-14,02:24:24
2717,2006-01-16,01:07:13
2719,2006-01-16,01:11:56
2723,2006-01-14,02:25:33
2726,2006-01-14,02:25:07
2728,2006-01-17,18:01:45
2728,2006-01-17,18:01:36
2728,2006-01-17,18:01:36
2731,2018-05-02,18:29:21
2731,2018-05-02,18:29:28
2731,2018-05-02,18:29:30
2731,2018-05-02,18:29:23
2731,2018-05-02,18:29:13
2745,2006-01-14,01:35:41
2745,2006-01-13,22:27:46
2750,2006-01-16,20:27:35
2750,2006-01-16,20:27:35
2761,2006-01-23,16:00:19
2761,2009-06-12,06:24:32
2762,2012-09-26,02:35:02
2762,2012-09-26,02:35:19
2762,2012-09-26,02:35:04
2762,2012-09-26,02:35:08
2762,2012-09-26,02:35:10
2762,2012-09-26,02:35:15
2762,2012-09-26,02:35:13
2762,2006-01-14,02:17:48
2762,2006-01-14,01:37:07
2787,2006-01-16,01:19:02
2791,2006-01-23,15:59:01
2791,2006-01-23,15:59:01
2797,2006-01-23,16:04:25
2801,2006-01-14,02:25:41
2803,2006-01-16,01:29:42
2804,2006-01-13,22:35:20
2827,2006-01-16,01:18:27
2863,2006-01-23,16:05:52
2871,2006-01-23,16:04:53
2872,2006-01-13,22:35:45
2872,2006-01-13,22:35:45
2905,2006-01-14,01:26:07
2915,2006-01-16,01:21:18
2918,2006-01-13,22:35:53
2919,2006-01-15,23:31:56
2919,2006-01-15,23:31:56
2919,2006-01-15,23:31:56
2927,2006-01-23,16:04:32
2935,2006-01-23,16:06:13
2937,2006-01-14,02:25:50
2939,2006-01-14,01:29:00
2940,2006-01-23,16:05:41
2941,2006-01-23,16:07:37
2943,2006-02-01,14:30:53
2951,2007-08-08,16:01:41
2952,2006-01-13,22:38:34
2953,2018-05-06,20:01:23
2953,2018-05-06,20:01:25
2953,2018-05-06,20:01:30
2953,2018-05-06,20:01:27
2959,2016-03-13,04:19:57
2959,2016-03-13,04:20:02
2959,2016-03-13,04:19:46
2959,2016-03-13,04:19:37
2959,2013-04-23,00:14:48
2959,2006-01-14,02:17:14
2959,2017-06-26,06:02:10
2959,2017-06-26,06:01:46
2959,2017-06-26,06:01:56
2959,2017-06-26,06:01:33
2959,2017-06-26,06:02:43
2959,2017-06-26,06:02:29
2959,2017-06-26,06:02:05
2959,2017-06-26,06:02:40
2959,2017-06-26,06:02:03
2959,2017-06-26,06:02:45
2959,2017-06-26,06:02:15
2959,2017-06-26,06:02:08
2959,2017-06-26,06:01:31
2959,2017-06-26,06:02:06
2959,2017-06-26,06:01:48
2959,2017-06-26,06:02:38
2959,2017-06-26,06:01:36
2959,2017-06-26,06:02:17
2959,2017-06-26,06:02:31
2959,2017-06-26,06:02:19
2959,2017-06-26,06:02:25
2959,2017-06-26,06:02:21
2959,2017-06-26,06:01:43
2959,2017-06-26,06:02:35
2959,2017-06-26,06:01:52
2959,2017-06-26,06:02:14
2959,2017-06-26,06:02:42
2959,2017-06-26,06:02:28
2959,2017-06-26,06:01:51
2959,2017-06-26,06:01:38
2959,2017-06-26,06:02:34
2959,2017-06-26,06:02:01
2959,2017-06-26,06:01:49
2959,2017-06-26,06:02:33
2959,2017-06-26,06:01:30
2959,2017-06-26,06:01:58
2959,2017-06-26,06:02:00
2959,2017-06-26,06:02:47
2959,2017-06-26,06:01:34
2959,2017-06-26,06:02:26
2959,2017-06-26,06:02:12
2959,2017-06-26,06:01:40
2959,2017-06-26,06:02:46
2959,2017-06-26,06:01:41
2959,2017-06-26,06:02:23
2959,2017-06-26,06:01:28
2959,2017-06-26,06:01:44
2959,2017-06-26,06:01:54
2966,2006-01-23,16:08:27
2966,2006-01-23,16:08:27
2967,2006-01-23,17:55:12
2968,2006-01-23,16:08:40
2987,2006-01-23,16:09:04
3000,2006-01-23,16:06:58
3000,2009-05-04,00:20:38
3000,2009-05-04,00:20:34
3000,2009-05-04,00:20:27
3000,2009-05-04,00:20:20
3000,2009-05-04,00:20:22
3006,2006-01-23,16:06:01
3006,2006-01-23,16:06:01
3007,2006-01-14,01:25:30
3011,2006-01-13,22:39:27
3028,2006-01-16,01:22:24
3030,2006-01-23,16:09:13
3039,2006-01-23,16:08:52
3039,2012-01-15,06:20:24
3040,2006-01-16,01:09:49
3044,2006-01-14,01:32:37
3044,2006-01-14,01:32:37
3052,2016-09-23,00:54:32
3052,2016-09-23,00:53:24
3052,2016-09-23,00:53:20
3052,2016-09-23,00:53:17
3052,2006-01-13,22:37:39
3060,2006-01-14,01:24:52
3071,2006-01-16,01:30:23
3072,2006-01-13,22:27:54
3077,2006-01-14,01:19:02
3077,2006-01-14,01:19:03
3081,2006-01-16,01:22:15
3087,2006-01-14,20:40:26
3087,2006-01-14,20:40:22
3095,2006-01-14,02:24:35
3095,2006-01-14,02:24:35
